Reservoir,Site,DateTime,ThermistorTemp_C_surface,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,RDO_mgL_5,RDOsat_percent_5,RDO_mgL_5_adjusted,RDOsat_percent_5_adjusted,RDOTemp_C_5,RDO_mgL_9,RDOsat_percent_9,RDO_mgL_9_adjusted,RDOsat_percent_9_adjusted,RDOTemp_C_9,EXOTemp_C_1,EXOCond_uScm_1,EXOSpCond_uScm_1,EXOTDS_mgL_1,EXODOsat_percent_1,EXODO_mgL_1,EXOChla_RFU_1,EXOChla_ugL_1,EXOBGAPC_RFU_1,EXOBGAPC_ugL_1,EXOfDOM_RFU_1,EXOfDOM_QSU_1,EXOTurbidity_FNU_1,EXOPressure_psi,EXODepth_m,EXOBattery_V,EXOCablepower_V,EXOWiper_V,LvlPressure_psi_9,LvlTemp_C_9,LvlDepth_m_9,RECORD,CR6Battery_V,CR6Panel_Temp_C,Flag_ThermistorTemp_C_surface,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_RDO_mgL_5,Flag_RDOsat_percent_5,Flag_RDOTemp_C_5,Flag_RDO_mgL_9,Flag_RDOsat_percent_9,Flag_RDOTemp_C_9,Flag_EXOTemp_C_1,Flag_EXOCond_uScm_1,Flag_EXOSpCond_uScm_1,Flag_EXOTDS_mgL_1,Flag_EXODOsat_percent_1,Flag_EXODO_mgL_1,Flag_EXOChla_RFU_1,Flag_EXOChla_ugL_1,Flag_EXOBGAPC_RFU_1,Flag_EXOBGAPC_ugL_1,Flag_EXOfDOM_RFU_1,Flag_EXOfDOM_QSU_1,Flag_EXOTurbidity_FNU_1,Flag_EXOPressure_psi,Flag_EXODepth_m,Flag_EXOBattery_V,Flag_EXOCablepower_V,Flag_EXOWiper_V,Flag_LvlPressure_psi_9,Flag_LvlTemp_C_9
FCR,50,2025-07-28 02:40:00,28.84713,28.71041,24.99441,19.2189,14.06698,11.86724,11.68045,11.674010000000001,11.65554,11.63665,5.769353,53.43329,5.769353,53.43329,11.91681,6.117373,56.29039,6.117373,56.29039,11.63297,27.043,35.73,34.39,22.35,110.94,8.83,2.08,8.25,1.81,1.71,7.87,23.63,5.52,1.72,1.216,6.12,11.58,1.19,13.10727,11.61901,9.2347270785,17069,12.74,26.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 02:50:00,28.84283,28.71258,24.85101,18.95104,14.11514,11.99209,11.682,11.67742,11.65637,11.63684,5.220777,48.42687,5.220777,48.42687,11.98421,6.142462,56.52486,6.142462,56.52486,11.63573,27.128,35.7,34.31,22.3,113.2,9,2.15,8.520001,1.85,1.75,7.6,22.95,5.52,1.72,1.214,6.12,11.58,1.19,13.10771,11.62261,9.235037080500001,17070,12.72,26.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 03:00:00,28.81829,28.68566,24.94757,18.75057,14.1401,11.9963,11.674620000000001,11.67425,11.65805,11.63696,5.148146,47.7918,5.148146,47.7918,12.01982,6.12788,56.39123,6.12788,56.39123,11.63621,27.21,35.67,34.23,22.25,114.25,9.07,1.74,6.87,1.81,1.71,7.39,22.42,5.61,1.71,1.208,6.12,11.58,1.19,13.10684,11.6204,9.234424122,17071,12.72,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 03:10:00,28.75949,28.67407,24.86956,18.79208,14.19525,12.026,11.67495,11.67352,11.6564,11.63684,5.109539,47.4946,5.109539,47.4946,12.07658,6.155473,56.64368,6.155473,56.64368,11.63496,27.233,35.62,34.16,22.21,115.21,9.14,1.95,7.72,1.8,1.7,7.4,22.44,6.42,1.71,1.206,6.12,11.57,1.19,13.10687,11.61991,9.234445258500001,17072,12.73,26.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 03:20:00,28.74484,28.60696,24.72564,18.88531,14.02053,11.98803,11.67358,11.6762,11.65682,11.63751,4.564687,42.45241,4.564687,42.45241,12.09974,6.140202,56.50502,6.140202,56.50502,11.6365,27.351,35.52,34,22.1,115.51,9.15,1.6,6.3,1.66,1.57,7.07,21.61,5.06,1.7,1.202,6.12,11.57,1.19,13.10687,11.62032,9.234445258500001,17073,12.71,26.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 03:30:00,28.66357,28.55047,24.79031,18.9125,13.89147,11.94274,11.67593,11.67486,11.65801,11.63784,5.468107,50.79751,5.468107,50.79751,12.05051,6.147349,56.57181,6.147349,56.57181,11.63727,27.4,35.41,33.86,22.01,114.51,9.060001,1.84,7.27,1.82,1.72,7.08,21.64,5.42,1.69,1.196,6.12,11.56,1.19,13.10615,11.62128,9.2339379825,17074,12.71,26.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 03:40:00,28.64794,28.54644,24.85452,18.8215,13.92089,11.92358,11.67431,11.67648,11.65939,11.64108,5.793863,53.81079,5.793863,53.81079,12.03992,6.186828,56.93647,6.186828,56.93647,11.63835,27.472,35.41,33.82,21.98,115.84,9.15,1.78,7.04,1.71,1.61,7.04,21.54,5.13,1.69,1.192,6.12,11.56,1.19,13.10694,11.62435,9.234494577,17075,12.7,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 03:50:00,28.59023,28.51898,24.69174,18.75622,14.00961,11.77981,11.68035,11.67935,11.65905,11.63919,5.822653,53.89614,5.822653,53.89614,11.89178,6.15821,56.67356,6.15821,56.67356,11.63867,28.001,35.19,33.29,21.64,118,9.24,1.44,5.67,1.4,1.32,6.7,20.66,4.61,1.68,1.189,6.12,11.56,1.19,13.10651,11.6229,9.2341916205,17076,12.69,26.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 04:00:00,28.52163,28.4515,24.77065,18.69003,14.16204,11.81353,11.67648,11.67947,11.66003,11.64013,5.624845,52.05134,5.624845,52.05134,11.8801,6.186478,56.93348,6.186478,56.93348,11.6385,28.521,35.12,32.9,21.39,111.68,8.66,1.1,4.3,1.1,1.02,5.15,16.78,2.89,1.69,1.194,6.12,11.56,1.19,13.10693,11.62312,9.234487531500001,17077,12.7,26.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 04:10:00,28.47796,28.43249,24.89794,18.69091,14.20233,11.98623,11.67385,11.67703,11.65969,11.64141,5.31281,49.30655,5.31281,49.30655,12.00739,6.170114,56.78227,6.170114,56.78227,11.63803,28.54,35.12,32.9,21.38,111.05,8.61,1.05,4.06,1.08,1,5.19,16.87,2.95,1.69,1.195,6.12,11.56,1.19,13.10635,11.62423,9.234078892500001,17078,12.68,26.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 04:20:00,28.45394,28.38082,25.13012,18.78131,14.18032,11.91549,11.67642,11.67669,11.65988,11.64166,5.041636,46.76552,5.041636,46.76552,11.98454,6.15378,56.63212,6.15378,56.63212,11.63821,28.524,35.09,32.88,21.37,110.34,8.560001,1.05,4.07,1.12,1.04,5.18,16.84,3.11,1.69,1.197,6.12,11.55,1.19,13.10673,11.62568,9.2343466215,17079,12.69,26.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 04:30:00,28.44778,28.35024,25.05047,18.66305,14.20922,11.88302,11.67089,11.67703,11.6603,11.64184,4.877479,45.2458,4.877479,45.2458,11.98743,6.144453,56.54735,6.144453,56.54735,11.63897,28.518,35.09,32.88,21.37,110.55,8.57,1.14,4.42,1.05,0.98,5.15,16.76,2.92,1.7,1.199,6.12,11.55,1.19,13.10634,11.6247,9.234071847,17080,12.69,26.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 04:40:00,28.3854,28.31234,25.15255,18.61541,14.20581,11.88619,11.67059,11.67553,11.6596,11.64096,4.82374,44.74461,4.82374,44.74461,11.98482,6.120012,56.3212,6.120012,56.3212,11.63803,28.489,35.07,32.88,21.37,110.15,8.55,1.06,4.12,1.09,1.02,5.16,16.8,2.93,1.69,1.199,6.12,11.55,1.2,13.10572,11.62359,9.233635026,17081,12.69,26.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 04:50:00,28.36819,28.28799,25.20181,18.70309,14.17489,11.88333,11.67312,11.67529,11.65969,11.64147,4.500399,41.72696,4.500399,41.72696,11.9655,6.128464,56.39999,6.128464,56.39999,11.63882,28.445,35.03,32.87,21.36,109.51,8.5,1.08,4.2,1.1,1.02,5.18,16.84,2.98,1.7,1.204,6.12,11.55,1.2,13.10499,11.62382,9.233120704500001,17082,12.68,26.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 05:00:00,28.31021,28.22869,25.26394,18.75961,14.09484,11.91537,11.67639,11.67559,11.65982,11.64446,5.242234,48.6392,5.242234,48.6392,11.99635,6.116166,56.28787,6.116166,56.28787,11.63959,28.401,34.99,32.86,21.36,109.02,8.47,1.05,4.06,1.09,1.01,5.16,16.78,3.04,1.71,1.207,6.12,11.55,1.2,13.10498,11.63177,9.233113658999999,17083,12.7,26.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 05:10:00,28.28085,28.21798,25.01336,18.6582,14.08871,11.85101,11.67871,11.67761,11.66088,11.6415,5.673854,52.54814,5.673854,52.54814,11.91636,6.112753,56.25522,6.112753,56.25522,11.63867,28.357,34.95,32.84,21.35,108.48,8.439999,1.03,4.01,1.09,1.01,5.14,16.73,2.74,1.71,1.21,6.12,11.55,1.2,13.1055,11.62435,9.233480025,17084,12.7,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 05:20:00,28.27551,28.19576,25.18228,18.66512,13.97341,11.81497,11.68026,11.68029,11.66036,11.6412,5.73295,53.09422,5.73295,53.09422,11.91528,6.120968,56.33161,6.120968,56.33161,11.63928,28.343,34.95,32.85,21.35,107.32,8.35,1.06,4.1,0.89,0.82,5.1,16.65,3.6,1.71,1.212,6.12,11.55,1.2,13.10478,11.62441,9.232972749,17085,12.7,26.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 05:30:00,28.26437,28.17309,25.15737,18.63967,13.86993,11.73699,11.68865,11.67977,11.66012,11.64144,5.857883,54.1362,5.857883,54.1362,11.82219,6.130402,56.41606,6.130402,56.41606,11.63743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.10486,11.62377,9.233029113,17086,12.71,26.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0
FCR,50,2025-07-28 05:40:00,28.24917,28.15087,25.10717,18.50503,13.77087,11.70416,11.68743,11.68209,11.66378,11.64315,6.057595,55.95466,6.057595,55.95466,11.8008,6.124119,56.36038,6.124119,56.36038,11.63912,28.274,34.99,32.93,21.4,107,8.34,1.15,4.49,0.9,0.83,5.19,16.88,2.77,1.72,1.215,6.12,11.55,1.2,13.10451,11.62635,9.232782520499999,17087,12.69,26.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 05:50:00,28.23065,28.131710000000002,25.0046,18.41146,13.75976,11.70217,11.68441,11.68441,11.66564,11.6441,6.039452,55.78628,6.039452,55.78628,11.80019,6.176692,56.84381,6.176692,56.84381,11.63882,28.266,34.91,32.86,21.36,107.21,8.35,1.04,4.02,0.9,0.83,5.19,16.86,2.89,1.72,1.216,6.12,11.55,1.2,13.10459,11.62645,9.2328388845,17088,12.69,26.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 06:00:00,28.20605,28.12341,24.94491,18.28381,13.65603,11.70581,11.68444,11.68737,11.66604,11.64556,6.137795,56.69581,6.137795,56.69581,11.80112,6.173175,56.81292,6.173175,56.81292,11.63988,28.266,34.91,32.86,21.36,106.91,8.33,1.05,4.09,0.9,0.82,5.14,16.75,2.82,1.72,1.217,6.12,11.56,1.2,13.10414,11.62952,9.232521837,17089,12.7,26.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 06:10:00,28.18032,28.09362,24.98358,18.40975,13.72338,11.67962,11.68081,11.68749,11.66696,11.64678,6.272707,57.91073,6.272707,57.91073,11.77744,6.158621,56.67858,6.158621,56.67858,11.63959,28.209,34.95,32.93,21.4,106.65,8.32,1.09,4.24,0.87,0.8,5.2,16.89,2.76,1.72,1.22,6.12,11.59,1.2,13.10397,11.62926,9.2324020635,17090,12.72,26.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 06:20:00,28.17071,28.08145,25.01553,18.34097,13.85589,11.67974,11.68576,11.68322,11.66546,11.64694,6.315049,58.31026,6.315049,58.31026,11.7839,6.165327,56.73984,6.165327,56.73984,11.63928,28.211,34.88,32.87,21.36,106.2,8.28,1.06,4.11,0.9,0.82,5.2,16.9,2.99,1.73,1.22,6.12,11.61,1.2,13.10373,11.62989,9.2322329715,17091,12.76,26.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 06:30:00,28.14562,28.06173,25.00314,18.32269,13.89764,11.6889,11.67977,11.68392,11.66351,11.64657,6.282373,58.02899,6.282373,58.02899,11.79942,6.144221,56.54617,6.144221,56.54617,11.63973,28.192,34.9,32.9,21.38,106.24,8.29,1.07,4.16,0.93,0.86,5.22,16.94,2.8,1.73,1.222,6.12,11.62,1.21,13.10414,11.63024,9.232521837,17092,12.77,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 06:40:00,28.15115,28.0484,25.2196,18.3959,13.8673,11.69763,11.67553,11.67822,11.66372,11.64416,6.234274,57.58584,6.234274,57.58584,11.80019,6.122212,56.34317,6.122212,56.34317,11.63943,28.175,34.9,32.9,21.39,106.53,8.310001,1.01,3.93,0.89,0.82,5.25,17.02,2.91,1.73,1.224,6.12,11.62,1.21,13.1034,11.6259,9.232000470000001,17093,12.77,26.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 06:50:00,28.12142,28.01623,25.11041,18.50732,13.84692,11.69799,11.67297,11.67578,11.66052,11.64239,6.027566,55.67617,6.027566,55.67617,11.80004,6.136536,56.47426,6.136536,56.47426,11.63882,28.134,34.87,32.91,21.39,106.58,8.32,1.16,4.51,0.94,0.86,5.24,17,2.69,1.73,1.226,6.12,11.64,1.21,13.10426,11.62465,9.232606383,17094,12.76,26.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 07:00:00,28.06307,27.96929,25.20632,18.63433,13.95681,11.71032,11.6683,11.67694,11.66192,11.64126,6.015861,55.56771,6.015861,55.56771,11.79974,6.126559,56.38285,6.126559,56.38285,11.63912,28.103,34.83,32.88,21.37,106.51,8.32,1.11,4.31,0.91,0.84,5.25,17.01,2.86,1.74,1.231,6.12,11.66,1.21,13.10419,11.62416,9.2325570645,17095,12.78,26.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 07:10:00,28.05224,27.94436,25.11685,18.82159,14.03292,11.71646,11.67272,11.67776,11.66098,11.6412,6.10201,56.39475,6.10201,56.39475,11.82402,6.123132,56.3513,6.123132,56.3513,11.63912,28.089,34.85,32.91,21.39,106.08,8.29,1.15,4.46,0.91,0.83,5.24,17,2.64,1.74,1.233,6.12,11.67,1.21,13.10308,11.62343,9.231775014,17096,12.81,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 07:20:00,28.00775,27.91659,25.13867,18.95797,14.17025,11.71313,11.67385,11.67486,11.66,11.64181,6.031391,55.73091,6.031391,55.73091,11.81525,6.126305,56.38072,6.126305,56.38072,11.63928,28.057,34.82,32.9,21.38,106.03,8.29,1.1,4.29,0.91,0.83,5.21,16.93,2.83,1.74,1.232,6.12,11.7,1.2,13.10306,11.62416,9.231760923,17097,12.84,26.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 07:30:00,28.01943,27.91992,25.09387,18.96591,14.206480000000001,11.704,11.67205,11.67794,11.66143,11.64309,6.085436,56.21233,6.085436,56.21233,11.80128,6.14544,56.5562,6.14544,56.5562,11.63882,28.041,34.82,32.91,21.39,106.19,8.310001,1.13,4.4,0.93,0.85,5.24,17,2.76,1.75,1.235,6.12,11.7,1.2,13.10252,11.62584,9.231380466000001,17098,12.85,26.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 07:40:00,28.00289,27.90359,24.95913,19.07055,14.14849,11.70944,11.67593,11.68188,11.66152,11.64068,6.111705,56.48095,6.111705,56.48095,11.82142,6.112635,56.25292,6.112635,56.25292,11.63774,28.041,34.8,32.89,21.38,105.59,8.26,1.02,3.96,0.89,0.81,5.26,17.04,2.96,1.75,1.236,6.12,11.71,1.2,13.10202,11.62269,9.231028191,17099,12.84,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 07:50:00,28.03185,27.91345,24.78424,19.14703,13.97814,11.73873,11.67825,11.68075,11.6636,11.64254,6.091948,56.33058,6.091948,56.33058,11.84646,6.127134,56.38797,6.127134,56.38797,11.63897,28.048,34.8,32.88,21.37,106.65,8.34,0.98,3.79,0.89,0.82,5.24,16.99,3.09,1.75,1.238,6.12,11.77,1.2,13.10315,11.62529,9.2318243325,17100,12.93,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 08:00:00,28.06783,27.9183,24.4692,19.17657,13.91525,11.7279,11.686,11.68197,11.6629,11.64285,5.915642,54.6725,5.915642,54.6725,11.82418,6.13922,56.49958,6.13922,56.49958,11.63928,28.048,34.79,32.87,21.37,106.75,8.35,0.94,3.62,0.91,0.83,5.19,16.87,3,1.75,1.238,6.12,11.77,1.2,13.10188,11.62588,9.230929554,17101,12.89,28.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 08:10:00,28.01147,27.92123,24.53924,19.06396,13.89468,11.72698,11.686,11.68621,11.66296,11.63952,6.093357,56.31437,6.093357,56.31437,11.82371,6.086221,56.01038,6.086221,56.01038,11.63821,28.066,34.78,32.85,21.35,107.61,8.41,0.89,3.44,0.94,0.86,5.13,16.71,2.69,1.75,1.236,6.12,11.85,1.19,13.10253,11.62105,9.2313875115,17102,12.98,29.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 08:20:00,28.05279,27.941770000000002,24.56378,19.15673,13.83871,11.77151,11.67965,11.68399,11.65954,11.63775,6.235273,57.69773,6.235273,57.69773,11.87826,6.064656,55.81298,6.064656,55.81298,11.63897,28.104,34.81,32.86,21.36,108.21,8.45,0.9,3.47,0.9,0.83,5.12,16.69,3.11,1.75,1.238,6.12,12,1.19,13.10124,11.61956,9.230478642000001,17103,13.13,30.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 08:30:00,28.08734,27.9739,24.54272,19.11151,13.8005,11.75878,11.68057,11.6816,11.66107,11.63464,6.018117,55.64521,6.018117,55.64521,11.84431,6.030944,55.49493,6.030944,55.49493,11.63282,28.131,34.84,32.87,21.37,108,8.43,0.9,3.48,0.85,0.78,5.13,16.73,2.98,1.75,1.237,6.12,12.54,1.19,13.10136,11.61692,9.230563188,17104,13.62,31.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 08:40:00,28.12774,28.0147,24.61157,19.06936,13.93307,11.76791,11.68444,11.68426,11.65991,11.63967,5.739265,53.09178,5.739265,53.09178,11.8649,6.094104,56.08399,6.094104,56.08399,11.63897,28.154,34.88,32.89,21.38,109.94,8.58,0.89,3.42,0.88,0.8,5.16,16.79,3.05,1.75,1.237,6.12,12.27,1.19,13.10136,11.62201,9.230563188,17105,13.39,32.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 08:50:00,28.17132,28.0523,24.68197,19.07403,13.89816,11.76272,11.68035,11.68182,11.66094,11.63967,5.945604,55.00571,5.945604,55.00571,11.86904,6.090371,56.04803,6.090371,56.04803,11.63774,28.169,34.88,32.89,21.38,108.24,8.45,0.89,3.42,0.86,0.78,5.15,16.78,2.99,1.75,1.235,6.12,12.44,1.19,13.10104,11.62044,9.230337731999999,17106,13.51,32.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 09:00:00,28.22051,28.08526,24.70617,19.05041,13.64526,11.77853,11.67803,11.68353,11.66409,11.64001,5.841721,54.07506,5.841721,54.07506,11.89378,6.075235,55.90996,6.075235,55.90996,11.63867,28.177,34.91,32.91,21.39,109.47,8.54,0.92,3.55,0.9,0.83,5.17,16.83,3.01,1.75,1.234,6.12,12.34,1.19,13.10183,11.62161,9.2308943265,17107,13.48,32.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 09:10:00,28.26248,28.13272,24.72845,19.24722,13.62536,11.73233,11.67858,11.68252,11.66223,11.64318,6.141689,56.79507,6.141689,56.79507,11.84999,6.081765,55.96959,6.081765,55.96959,11.63835,28.166,34.9,32.91,21.39,110.28,8.61,0.93,3.59,0.85,0.78,5.19,16.87,3.08,1.74,1.232,6.12,12.51,1.19,13.09951,11.62525,9.2292597705,17108,13.59,33.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2025-07-28 09:20:00,28.34454,28.18563,24.84908,19.37188,13.45779,11.7041,11.68514,11.68368,11.66177,11.6419,6.169205,57.03522,6.169205,57.03522,11.83893,6.105524,56.18948,6.105524,56.18948,11.63928,28.209,34.94,32.92,21.4,110.88,8.65,0.9,3.48,0.81,0.74,5.17,16.81,3.14,1.74,1.232,6.12,12.48,1.19,13.10163,11.62418,9.2307534165,17109,13.55,33.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
